X (g),Y (g),Z (g),Timestamp,time (s)
0.69,-0.09,-0.2,2025-02-11 14:57:56.667434,379
0.72,-0.09,-0.2,2025-02-11 14:57:56.682611,380
0.74,-0.07,-0.19,2025-02-11 14:57:56.683485,381
0.77,-0.05,-0.18,2025-02-11 14:57:56.697735,382
0.79,-0.04,-0.17,2025-02-11 14:57:56.698586,383
0.81,-0.06,-0.15,2025-02-11 14:57:56.727558,384
0.83,-0.08,-0.13,2025-02-11 14:57:56.728496,385
0.85,-0.09,-0.11,2025-02-11 14:57:56.730291,386
0.92,-0.09,-0.08,2025-02-11 14:57:56.742557,387
0.95,-0.07,-0.06,2025-02-11 14:57:56.757674,388
0.96,-0.07,-0.05,2025-02-11 14:57:56.758623,389
0.96,-0.08,-0.03,2025-02-11 14:57:56.772968,390
0.95,-0.08,-0.01,2025-02-11 14:57:56.787903,391
0.94,-0.1,0.04,2025-02-11 14:57:56.788529,392
0.94,-0.12,0.09,2025-02-11 14:57:56.790490,393
0.96,-0.13,0.15,2025-02-11 14:57:56.802498,394
0.97,-0.14,0.19,2025-02-11 14:57:56.817549,395
0.98,-0.16,0.2,2025-02-11 14:57:56.831886,396
0.99,-0.2,0.2,2025-02-11 14:57:56.832743,397
1.0,-0.19,0.19,2025-02-11 14:57:56.834578,398
1.04,-0.2,0.18,2025-02-11 14:57:56.847891,399
1.07,-0.18,0.18,2025-02-11 14:57:56.891811,400
1.13,-0.16,0.19,2025-02-11 14:57:56.892716,401
1.22,-0.14,0.18,2025-02-11 14:57:56.893898,402
1.28,-0.12,0.18,2025-02-11 14:57:56.895364,403
1.33,-0.07,0.19,2025-02-11 14:57:56.907768,404
1.33,-0.07,0.18,2025-02-11 14:57:56.908563,405
1.33,-0.05,0.19,2025-02-11 14:57:56.922567,406
1.32,-0.06,0.18,2025-02-11 14:57:56.951897,407
1.31,-0.03,0.19,2025-02-11 14:57:56.952754,408
1.28,0.01,0.2,2025-02-11 14:57:56.953982,409
1.27,-0.04,0.2,2025-02-11 14:57:56.955925,410
1.19,0.01,0.21,2025-02-11 14:57:56.982939,411
1.17,-0.0,0.22,2025-02-11 14:57:56.983520,412
1.11,-0.08,0.21,2025-02-11 14:57:56.996794,413
1.03,-0.05,0.23,2025-02-11 14:57:56.997723,414
1.02,-0.12,0.23,2025-02-11 14:57:56.999594,415
1.02,-0.11,0.25,2025-02-11 14:57:57.012642,416
1.01,-0.13,0.26,2025-02-11 14:57:57.013585,417
1.03,-0.13,0.28,2025-02-11 14:57:57.042453,418
1.03,-0.16,0.3,2025-02-11 14:57:57.043438,419
1.03,-0.18,0.33,2025-02-11 14:57:57.044709,420
1.02,-0.19,0.36,2025-02-11 14:57:57.046415,421
0.99,-0.21,0.38,2025-02-11 14:57:57.072875,422
0.97,-0.22,0.41,2025-02-11 14:57:57.087096,423
0.97,-0.24,0.42,2025-02-11 14:57:57.087815,424
0.95,-0.27,0.43,2025-02-11 14:57:57.088911,425
0.95,-0.27,0.43,2025-02-11 14:57:57.102471,426
0.93,-0.27,0.43,2025-02-11 14:57:57.103478,427
0.93,-0.26,0.42,2025-02-11 14:57:57.105312,428
0.96,-0.23,0.42,2025-02-11 14:57:57.117619,429
